《世界》  【月別】  （輸入）,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WORLD Monthly Data  (Import),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
報道発表品目名,総額,１．食料品,,,,,,魚介類,,肉類,,穀物類,,野菜,,果実,,２．原料品,,,,,,木材,,非鉄金属鉱,,鉄鉱石,,大豆,,３．鉱物性燃料,,原油及び粗油,,石油製品,,(揮発油),,液化天然ガス,,液化石油ガス,,石炭,,(一般炭),,４．化学製品,,有機化合物,,医薬品,,５．原料別製品,,鉄鋼,,非鉄金属,,金属製品,,織物用糸・繊維製品,,非金属鉱物製品,,木製品等(除家具),,６．一般機械,,原動機,,電算機類(含周辺機器),,電算機類の部分品,,７．電気機器,,半導体等電子部品,,(ＩＣ),,絶縁電線・絶縁ケーブル,,音響映像機器(含部品),,重電機器,,通信機,,（電話機）,,電気計測機器,,８．輸送用機器,,自動車,,自動車の部分品,,航空機類,,９．その他,,,,,,科学光学機器,,衣類・同附属品,,家具,,バッグ類,
1995/04,2538872628 ,-,401539408 ,-,360655546 ,-,40883862 ,278794 ,145410239 ,190432 ,77509980 ,2124827 ,33438274 ,-,25724091 ,-,24062128 ,-,246504960 ,-,240136908 ,80078 ,6368052 ,-,78225911 ,1101519 ,35432136 ,10875370 ,23896076 ,433197 ,10322022 ,-,398292111 ,23191763 ,237427797 ,-,36398478 ,2362363 ,25805198 ,2983131 ,46216912 ,1442787 ,32647973 ,10416323 ,44723899 ,4150288 ,16182408 ,-,188605795 ,-,58322849 ,3551781 ,36817258 ,-,364498588 ,1171240 ,49650589 ,623740 ,131733482 ,-,23873506 ,-,50328405 ,-,42923534 ,-,41779089 ,-,179737943 ,7137 ,19888864 ,2075599 ,58172317 ,1866870 ,30661437 ,-,210650593 ,-,68426216 ,420165923 ,59225577 ,-,-,-,35664888 ,-,17169836 ,1542904 ,19952393 ,-,-,859118 ,17675609 ,-,134537833 ,30600 ,67739395 ,-,10903108 ,637 ,45515929 ,-,414505397 ,-,344794717 ,-,69710680 ,-,33579510 ,-,127205967 ,54157077 ,22512200 ,11429832 ,25069365 
1995/05,2394514680 ,-,386629013 ,-,350061315 ,-,36567698 ,232424 ,132459705 ,190906 ,75283690 ,2525780 ,38226453 ,-,21983094 ,-,30778318 ,-,255658774 ,-,247692448 ,98773 ,7966326 ,-,82784591 ,1111931 ,38453687 ,9997441 ,21893614 ,361011 ,8815107 ,-,361730947 ,19825906 ,201949281 ,-,38217519 ,2389384 ,25725217 ,3424658 ,52317025 ,1185362 ,23296215 ,10455561 ,45233873 ,3537305 ,13930895 ,-,188965603 ,-,62917310 ,3057270 ,37057290 ,-,315612441 ,1171984 ,47450585 ,314109 ,81286108 ,-,24577205 ,-,47964782 ,-,46112131 ,-,42413767 ,-,181632078 ,7865 ,17636288 ,2343487 ,60678062 ,2120211 ,31142580 ,-,239935055 ,-,79454949 ,448241335 ,69191301 ,-,-,-,40394641 ,-,18664410 ,1906388 ,24192236 ,-,-,855060 ,17288377 ,-,114860471 ,32908 ,74063618 ,-,10612140 ,309 ,19783778 ,-,349490298 ,-,291660747 ,-,57829551 ,-,37176260 ,-,91806844 ,53656003 ,21467366 ,9422503 ,21075941 
1995/06,2424017789 ,-,395022279 ,-,353270799 ,-,41751480 ,239091 ,144889823 ,179120 ,69559904 ,2475758 ,38663033 ,-,19061877 ,-,30763127 ,-,256753078 ,-,251514684 ,71173 ,5238394 ,-,82838142 ,1100414 ,34820452 ,9518443 ,22161902 ,494015 ,11600860 ,-,372796446 ,19449920 ,202549497 ,-,46976375 ,2590680 ,28610216 ,3491119 ,54501299 ,1116693 ,20773959 ,10305756 ,47125589 ,3753817 ,15933193 ,-,181811824 ,-,54287516 ,3617035 ,33242114 ,-,314699739 ,1132678 ,47464666 ,316100 ,78888342 ,-,24667991 ,-,47721600 ,-,47947212 ,-,42461256 ,-,197553212 ,7717 ,13813344 ,2548945 ,75981756 ,2125993 ,36126781 ,-,244198326 ,-,84450202 ,536284724 ,74260460 ,-,-,-,41492444 ,-,18890407 ,1951638 ,20434969 ,-,-,860719 ,18486281 ,-,111983477 ,29474 ,66946677 ,-,10675502 ,395 ,25832397 ,-,349199408 ,-,290531532 ,-,58667876 ,-,37591499 ,-,90551398 ,50801349 ,20483389 ,8609147 ,19496373 
1995/07,2448986996 ,-,406993265 ,-,366704402 ,-,40288863 ,242493 ,150437693 ,203100 ,80914553 ,2296884 ,37196684 ,-,20923559 ,-,25934211 ,-,245480615 ,-,238694954 ,89112 ,6785661 ,-,79611892 ,1299320 ,35158722 ,10236995 ,23991296 ,424472 ,10345202 ,-,354485565 ,18975243 ,188196848 ,-,37016226 ,2302236 ,25137138 ,3640492 ,56964410 ,1361035 ,24370292 ,10245045 ,47154709 ,4368027 ,18436543 ,-,185328809 ,-,53382351 ,3196876 ,35724359 ,-,297902385 ,1025361 ,44021010 ,282135 ,71699791 ,-,22454147 ,-,45638021 ,-,48690926 ,-,42389970 ,-,207948638 ,7775 ,23848553 ,2697716 ,74285535 ,2543781 ,36704155 ,-,258204672 ,-,88832247 ,435962060 ,78071318 ,-,-,-,43931300 ,-,20952847 ,1761174 ,21732506 ,-,-,884822 ,20111875 ,-,108285622 ,33231 ,75104964 ,-,10284666 ,249 ,14644387 ,-,384357425 ,-,327616367 ,-,56741058 ,-,38474521 ,-,125686847 ,48058232 ,20282811 ,8135869 ,21014284 
1995/08,2659839489 ,-,401604120 ,-,362018768 ,-,39585352 ,235290 ,138883924 ,193112 ,81247326 ,2395524 ,40999683 ,-,22192725 ,-,21361425 ,-,263392543 ,-,257572964 ,72352 ,5819579 ,-,81389942 ,1307202 ,42293871 ,10909823 ,26070975 ,386442 ,9739958 ,-,399962900 ,21255211 ,210848042 ,-,45254904 ,2927975 ,32782956 ,3899334 ,63279955 ,1108198 ,20644954 ,11855446 ,58968891 ,4775234 ,21745531 ,-,184569972 ,-,54464438 ,2974205 ,35441248 ,-,319868345 ,942956 ,46977086 ,300319 ,78032385 ,-,26483056 ,-,46632482 ,-,43602554 ,-,51083380 ,-,223314974 ,7540 ,21494712 ,2794168 ,79708531 ,2666782 ,40692208 ,-,277789479 ,-,99081488 ,461116728 ,87677330 ,-,-,-,44908342 ,-,20602238 ,1725207 ,25674016 ,-,-,923776 ,21593053 ,-,95676261 ,28847 ,69172226 ,-,10557815 ,169 ,7787407 ,-,493660895 ,-,438164398 ,-,55496497 ,-,44141624 ,-,203751959 ,49529073 ,24072900 ,9269895 ,24257095 
1995/09,2699229046 ,-,393442374 ,-,355909041 ,-,37533333 ,212845 ,129040000 ,176951 ,76994637 ,2337255 ,43996071 ,-,27528485 ,-,23255173 ,-,251410412 ,-,245646761 ,64870 ,5763651 ,-,72118132 ,1212282 ,42344990 ,8839588 ,23738047 ,347316 ,9558713 ,-,410216117 ,21565813 ,229907653 ,-,42740881 ,2681637 ,31202660 ,3420707 ,60780301 ,1169642 ,22888944 ,10082148 ,52955896 ,4612531 ,22828093 ,-,190090700 ,-,54912489 ,3311460 ,36938533 ,-,310778956 ,866156 ,44563887 ,252485 ,73130457 ,-,25674429 ,-,42386491 ,-,50153795 ,-,46739467 ,-,230862712 ,7248 ,14182685 ,2888675 ,92932092 ,2407803 ,44713390 ,-,297095321 ,-,111884343 ,434976269 ,100247261 ,-,-,-,46312602 ,-,21182720 ,2016594 ,30235264 ,-,-,976700 ,22498599 ,-,101976230 ,26218 ,64619745 ,-,11479639 ,239 ,17346279 ,-,513356224 ,-,462503281 ,-,50852943 ,-,41625571 ,-,232048136 ,46771978 ,24432470 ,9133661 ,21370413 
1995/10,3020078500 ,-,482202090 ,-,441048043 ,-,41154047 ,260377 ,152229434 ,245479 ,119707231 ,2109915 ,42548486 ,-,29564881 ,-,29934014 ,-,271126877 ,-,263496059 ,90676 ,7630818 ,-,75993866 ,1208039 ,42191281 ,9974909 ,26755079 ,417285 ,11797798 ,-,415015219 ,20469603 ,226199834 ,-,44389313 ,2355756 ,27918235 ,3472976 ,62478677 ,1101705 ,22020173 ,10695909 ,58874717 ,4266110 ,21663821 ,-,212022263 ,-,62455542 ,2900659 ,42600592 ,-,357802019 ,898197 ,47374690 ,287054 ,87247769 ,-,29948043 ,-,50088569 ,-,55815676 ,-,55370937 ,-,243115440 ,8035 ,18283750 ,3091917 ,90089107 ,2997265 ,45946446 ,-,348870373 ,-,129139119 ,496376402 ,116187698 ,-,-,-,60272304 ,-,23718290 ,2052875 ,33933978 ,-,-,1035977 ,26118111 ,-,127817689 ,37942 ,86963600 ,-,14381904 ,230 ,17261760 ,-,562106530 ,-,504303371 ,-,57803159 ,-,50064363 ,-,224534019 ,54746037 ,27620868 ,9350680 ,26593591 
1995/11,2931170209 ,-,425889367 ,-,384479638 ,-,41409729 ,261177 ,144290427 ,161712 ,71752279 ,2298131 ,47661641 ,-,29072163 ,-,28728327 ,-,251131755 ,-,244376245 ,77025 ,6755510 ,-,71279726 ,993615 ,34820843 ,10662360 ,27486975 ,275752 ,8352633 ,-,449075771 ,23137511 ,252742624 ,-,46266096 ,2364338 ,27275296 ,3432002 ,61389094 ,1205507 ,25559098 ,11265600 ,62155029 ,4468328 ,23105680 ,-,202168879 ,-,55734473 ,3193702 ,41391236 ,-,344254679 ,791180 ,45873026 ,268111 ,79917221 ,-,29778990 ,-,50698815 ,-,57213387 ,-,50888676 ,-,266205455 ,8066 ,21272445 ,3620825 ,110746293 ,3050692 ,43315645 ,-,352883302 ,-,129040686 ,473243513 ,116706949 ,-,-,-,64313659 ,-,27488198 ,2055065 ,31108164 ,-,-,1128803 ,26199100 ,-,155662391 ,41723 ,105662870 ,-,13474579 ,311 ,26637880 ,-,483898610 ,-,426914154 ,-,56984456 ,-,47369284 ,-,150160419 ,53708250 ,27797169 ,8795968 ,27130955 
1995/12,2898972164 ,-,416532308 ,-,376220135 ,-,40312173 ,224875 ,137071719 ,163855 ,74372427 ,2321286 ,48757694 ,-,30163318 ,-,23342334 ,-,257242352 ,-,251028392 ,66996 ,6213960 ,-,71699353 ,1173954 ,40473736 ,9199249 ,23768566 ,472175 ,14868814 ,-,488277707 ,24259255 ,271867120 ,-,62899158 ,2845127 ,33139431 ,3701775 ,65307205 ,1435357 ,31869664 ,10246702 ,55521706 ,3986943 ,20274911 ,-,188263947 ,-,53017440 ,3640320 ,41030063 ,-,324824071 ,768566 ,41817808 ,289890 ,81788974 ,-,25572673 ,-,48563417 ,-,52823151 ,-,45562551 ,-,284160770 ,7977 ,19037325 ,3265210 ,126766143 ,3122938 ,51115860 ,-,352771483 ,-,139228752 ,422952849 ,126924416 ,-,-,-,64610215 ,-,22983901 ,2065982 ,29023162 ,-,-,1048398 ,24255693 ,-,163477468 ,42014 ,104053172 ,-,12218233 ,433 ,36824330 ,-,423422058 ,-,371776429 ,-,51645629 ,-,50166122 ,-,126057978 ,54979978 ,27026786 ,8983460 ,25919181 
1996/01,2964494500 ,-,369999673 ,-,336475823 ,-,33523850 ,204363 ,117660252 ,135616 ,59706541 ,2308245 ,55120526 ,-,28037497 ,-,21511902 ,-,283464992 ,-,276974365 ,67354 ,6490627 ,-,76371537 ,1184083 ,40502616 ,11325063 ,30662181 ,534298 ,17779375 ,-,520266043 ,22553389 ,278685332 ,-,67824780 ,2417746 ,30001853 ,4337520 ,80021421 ,1297476 ,31289652 ,10894758 ,61691663 ,4472495 ,23449408 ,-,206120767 ,-,57162782 ,3699235 ,41419200 ,-,344478128 ,823844 ,43169597 ,265421 ,76376347 ,-,27247283 ,-,52498896 ,-,56562244 ,-,55849390 ,-,275307708 ,9264 ,17922378 ,3608076 ,103148163 ,3414259 ,51575845 ,-,356016469 ,-,136245072 ,468047670 ,123163487 ,-,-,-,58125988 ,-,26145127 ,-,32116831 ,-,-,-,26376586 ,-,156425890 ,48508 ,119763755 ,-,12770659 ,192 ,13650062 ,-,452414830 ,-,401841482 ,-,50573348 ,-,53016753 ,-,152438011 ,59914605 ,28288937 ,9446481 ,27710099 
1996/02,2979873662 ,-,378469089 ,-,342331629 ,-,36137460 ,181195 ,107022069 ,133199 ,61273805 ,2438630 ,62741395 ,-,30174887 ,-,22062838 ,-,259494639 ,-,253204068 ,67391 ,6290571 ,-,73064759 ,1007219 ,34885729 ,8936878 ,25877045 ,438328 ,16156771 ,-,554261059 ,23817267 ,304597487 ,-,78888540 ,2369540 ,30089549 ,4019860 ,76793971 ,1434170 ,36918886 ,9869865 ,55967717 ,3917385 ,21200925 ,-,199952981 ,-,61964156 ,3509686 ,38851627 ,-,339165219 ,706198 ,41118987 ,274434 ,82661904 ,-,27499885 ,-,51243037 ,-,57331493 ,-,47127419 ,-,282440865 ,8577 ,20830963 ,3506794 ,102338620 ,3324273 ,57952317 ,-,341756300 ,-,120891514 ,420704644 ,108971982 ,-,-,-,55954660 ,-,23542591 ,-,32768892 ,-,-,-,30117465 ,-,112561809 ,32497 ,78490456 ,-,12271351 ,163 ,11279973 ,-,511771701 ,-,453237112 ,-,58534589 ,-,56160753 ,-,183739586 ,63254600 ,29942248 ,10959507 ,31290512 
1996/03,2992906469 ,-,400996121 ,-,357256317 ,-,43739804 ,210467 ,124877244 ,123527 ,54667949 ,2404962 ,63446289 ,-,28521783 ,-,25121665 ,-,245777116 ,-,238889411 ,68438 ,6887705 ,-,74608736 ,1099853 ,31007201 ,8471070 ,22918077 ,400829 ,14309076 ,-,537537934 ,23925501 ,296722602 ,-,72753959 ,2271993 ,28481839 ,3865070 ,72944477 ,1321042 ,32937758 ,10760053 ,61532380 ,4888044 ,26022048 ,-,192135454 ,-,53521758 ,3252532 ,35006149 ,-,312831579 ,557421 ,31093262 ,245546 ,75952748 ,-,26877968 ,-,43746916 ,-,55232813 ,-,49617283 ,-,313256492 ,9237 ,16799381 ,3165502 ,127240891 ,3109750 ,61418725 ,-,371295324 ,-,142260984 ,452529603 ,128065648 ,-,-,-,50723306 ,-,20788131 ,-,36954713 ,-,-,-,35801217 ,-,157578792 ,45045 ,107001188 ,-,12408373 ,354 ,26556064 ,-,461497657 ,-,408637071 ,-,52860586 ,-,60559751 ,-,143443654 ,57197458 ,28283138 ,7320822 ,24668723 
1996/04,3329344233 ,-,552271866 ,-,510322637 ,-,41949229 ,255589 ,158712368 ,312931 ,151909717 ,2502060 ,60610669 ,-,32685004 ,-,36461924 ,-,285190845 ,-,277068916 ,78596 ,8121929 ,-,89035153 ,1357577 ,41280074 ,10567697 ,29424979 ,377366 ,13741413 ,-,519107522 ,22707879 ,294744719 ,-,62701171 ,2386378 ,32842827 ,3416880 ,67066255 ,1283287 ,32203033 ,10550980 ,61495109 ,3746139 ,20209502 ,-,214016711 ,-,61861050 ,3766908 ,48600658 ,-,406949080 ,841812 ,51543471 ,438949 ,110415555 ,-,33091827 ,-,67911921 ,-,51860760 ,-,57905994 ,-,282615216 ,8862 ,18491136 ,4240500 ,100304770 ,2668404 ,54625324 ,-,356572377 ,-,121085688 ,435098326 ,108042219 ,-,-,-,63172261 ,-,23852135 ,-,38128044 ,-,-,-,25953974 ,-,161356338 ,42004 ,106048913 ,-,14058334 ,427 ,30640434 ,-,551264278 ,-,485680142 ,-,65584136 ,-,59857838 ,-,179236895 ,68181310 ,32439371 ,11774899 ,31718741 
1996/05,3176845485 ,-,520403489 ,-,478817168 ,-,41586321 ,263027 ,168403589 ,241991 ,111245018 ,2630430 ,65648585 ,-,29588145 ,-,36647173 ,-,284338558 ,-,276575733 ,78481 ,7762825 ,-,93030616 ,1222885 ,39727593 ,10154414 ,27971084 ,357216 ,13295024 ,-,492372859 ,19086070 ,252942115 ,-,73332907 ,3023261 ,43586570 ,3565027 ,70182935 ,1368610 ,33434283 ,10638764 ,61314334 ,4086104 ,21545619 ,-,220594681 ,-,61603385 ,3888393 ,41786343 ,-,377680593 ,753618 ,40507398 ,306074 ,87005841 ,-,34206872 ,-,61518247 ,-,58086728 ,-,60243212 ,-,291444122 ,9975 ,21246889 ,5056234 ,107143720 ,3326619 ,53434709 ,-,355854120 ,-,117663785 ,459599540 ,104050245 ,-,-,-,59461036 ,-,27452975 ,-,40092668 ,-,-,-,25605414 ,-,165649672 ,44440 ,108905693 ,-,13858029 ,403 ,32296817 ,-,468507391 ,-,405656535 ,-,62850856 ,-,61262455 ,-,125177654 ,64886980 ,30749720 ,9315761 ,27268805 
1996/06,2931366058 ,-,506271259 ,-,464857948 ,-,41413311 ,252652 ,165156399 ,274112 ,132283842 ,2109427 ,53620656 ,-,22445466 ,-,30045431 ,-,265127875 ,-,257018258 ,83329 ,8109617 ,-,83783916 ,1054201 ,38580956 ,9131950 ,26813190 ,440072 ,16259826 ,-,430967012 ,16130625 ,215691887 ,-,64948218 ,2502663 ,36207523 ,3235367 ,65113173 ,1125785 ,25917140 ,10188803 ,58426316 ,4230719 ,22557731 ,-,191642231 ,-,49535720 ,3604806 ,40694439 ,-,334552879 ,601275 ,37563983 ,320784 ,85958854 ,-,28619375 ,-,52311223 ,-,50969284 ,-,49797610 ,-,291726788 ,8251 ,19913963 ,4018184 ,117884910 ,3347093 ,51587043 ,-,346898394 ,-,120152961 ,424161768 ,107376265 ,-,-,-,57832791 ,-,25663498 ,-,36236935 ,-,-,-,26131556 ,-,138071410 ,38528 ,97441182 ,-,13350438 ,257 ,18214507 ,-,426108210 ,-,360758564 ,-,65349646 ,-,56535999 ,-,109121453 ,51306825 ,26035367 ,7396577 ,23391236 
1996/07,3325555642 ,-,503289593 ,-,457604520 ,-,45685073 ,264876 ,180467864 ,213964 ,89105150 ,2433456 ,66103732 ,-,25936474 ,-,29705714 ,-,288476381 ,-,279844524 ,81129 ,8631857 ,-,91076995 ,1167531 ,32957430 ,11350616 ,32606891 ,445079 ,16919590 ,-,540569472 ,20791743 ,280001086 ,-,70339956 ,3131422 ,44598480 ,4118030 ,84250195 ,1271423 ,29313686 ,12753094 ,75311331 ,5310120 ,28917254 ,-,227461912 ,-,63520561 ,3923259 ,45025243 ,-,378850190 ,644054 ,38860424 ,321472 ,89922508 ,-,32245929 ,-,60699129 ,-,58657190 ,-,62330436 ,-,314863313 ,10633 ,26082614 ,4487902 ,113806256 ,3643264 ,56863584 ,-,370881031 ,-,115453582 ,469557990 ,100233234 ,-,-,-,64320997 ,-,29541129 ,-,39624370 ,-,-,-,29366488 ,-,143371896 ,41601 ,97575137 ,-,16739035 ,221 ,18244102 ,-,557791854 ,-,487740616 ,-,70051238 ,-,68449247 ,-,183063783 ,54767375 ,29985344 ,9314839 ,29294360 
1996/08,3106848451 ,-,439131658 ,-,404875963 ,-,34255695 ,257797 ,163281520 ,150216 ,65864039 ,2269957 ,61786475 ,-,24141775 ,-,23620938 ,-,272972186 ,-,265911851 ,74835 ,7060335 ,-,90859133 ,1215883 ,40870878 ,9267766 ,26364562 ,307617 ,11551002 ,-,548366339 ,23577266 ,320592709 ,-,63881997 ,2847037 ,41075477 ,3856994 ,78707534 ,1168307 ,25617877 ,10152919 ,58499890 ,4018104 ,21217428 ,-,204522892 ,-,58016722 ,3677731 ,37192637 ,-,331202177 ,657728 ,37709870 ,291560 ,77152793 ,-,29683162 ,-,53318186 ,-,45643451 ,-,57601384 ,-,276014319 ,9479 ,22670995 ,3421434 ,92897723 ,3142394 ,48601430 ,-,319605225 ,-,97168077 ,439060871 ,83968662 ,-,-,-,50210595 ,-,33847815 ,-,31109020 ,-,-,-,25948151 ,-,142340434 ,28713 ,75971243 ,-,14535803 ,475 ,36785473 ,-,572693221 ,-,520322933 ,-,52370288 ,-,59252122 ,-,237973350 ,53629063 ,30579235 ,8925221 ,27237973 
1996/09,3097268158 ,-,409571407 ,-,374459229 ,-,35112178 ,223938 ,138946667 ,137625 ,61378356 ,2155891 ,58364754 ,-,28789603 ,-,24607050 ,-,259551670 ,-,253020108 ,67068 ,6531562 ,-,81504205 ,1064287 ,33446204 ,9590136 ,27744422 ,310443 ,11596608 ,-,518618925 ,20170332 ,286235457 ,-,63856522 ,2635793 ,39672868 ,3707241 ,76531375 ,1166625 ,25750494 ,11280445 ,65066530 ,5493045 ,29502103 ,-,222302106 ,-,59167685 ,3676548 ,39373992 ,-,343740331 ,680101 ,38058817 ,308999 ,79472450 ,-,30121394 ,-,50699603 ,-,55044012 ,-,58357098 ,-,285942502 ,8809 ,24189799 ,3797944 ,110761595 ,3121576 ,50708386 ,-,347430507 ,-,117448697 ,451514834 ,103783117 ,-,-,-,58084296 ,-,26784635 ,-,34005596 ,-,-,-,27429967 ,-,113964271 ,25148 ,66307629 ,-,15117969 ,325 ,23382166 ,-,596146439 ,-,539680761 ,-,56465678 ,-,54385032 ,-,264322992 ,54496997 ,30218666 ,8635042 ,23674897 
1996/10,3500241833 ,-,514289214 ,-,468685067 ,-,45604147 ,261342 ,172775634 ,185246 ,82771210 ,2438721 ,66758521 ,-,35227383 ,-,34286231 ,-,310204931 ,-,301309702 ,94151 ,8895229 ,-,102910066 ,1112470 ,33496334 ,10914995 ,32070671 ,515877 ,19618358 ,-,573860065 ,20969696 ,320608479 ,-,65690862 ,2479480 ,39742553 ,3982047 ,86657896 ,1386837 ,33161024 ,11165267 ,66478969 ,3938690 ,21279981 ,-,243243579 ,-,71144960 ,3655255 ,43228773 ,-,390465391 ,845176 ,46495529 ,329314 ,86627113 ,-,36031737 ,-,55894453 ,-,60688117 ,-,70085847 ,-,310287341 ,11367 ,24070313 ,4521013 ,115599127 ,3599536 ,53358945 ,-,375320646 ,-,110670593 ,459115011 ,94618967 ,-,-,-,67669277 ,-,30120770 ,-,42775346 ,-,-,-,29436158 ,-,133612551 ,34474 ,89428283 ,-,19439713 ,248 ,14951671 ,-,648958115 ,-,593138161 ,-,55819954 ,-,63646603 ,-,257329345 ,62446733 ,34621479 ,9030274 ,28384975 
1996/11,3298353186 ,-,479732704 ,-,430209643 ,-,49523061 ,251070 ,164659617 ,154590 ,69569861 ,2186665 ,58877109 ,-,32711944 ,-,29243816 ,-,273235780 ,-,263977967 ,91619 ,9257813 ,-,94557565 ,1189652 ,34159363 ,9986303 ,28755541 ,252599 ,9855217 ,-,612130220 ,21705859 ,360112348 ,-,71241354 ,2507998 ,42523647 ,3639149 ,85037603 ,1133111 ,32809123 ,10359009 ,61609553 ,3988670 ,21776063 ,-,214909079 ,-,61136502 ,3365208 ,41413692 ,-,363071032 ,708695 ,38297716 ,298994 ,82401915 ,-,33301358 ,-,54921339 ,-,57236514 ,-,67391915 ,-,308177915 ,11008 ,25846231 ,4451119 ,118876758 ,3614814 ,55048011 ,-,370127234 ,-,120073941 ,453789956 ,104686790 ,-,-,-,68182682 ,-,29242095 ,-,38387099 ,-,-,-,26812065 ,-,144459935 ,38867 ,102125851 ,-,17559358 ,205 ,13998457 ,-,532509287 ,-,478239987 ,-,54269300 ,-,64783220 ,-,160512122 ,60760892 ,33405197 ,8355815 ,27236912 
1996/12,3290323429 ,-,448971638 ,-,409730113 ,-,39241525 ,221456 ,151439322 ,164162 ,79339918 ,2248574 ,54508667 ,-,33991094 ,-,24944095 ,-,275879967 ,-,269612031 ,61667 ,6267936 ,-,89418994 ,1035068 ,34480900 ,9507891 ,28025287 ,490600 ,18741236 ,-,739674339 ,26046025 ,433302314 ,-,95303909 ,3065522 ,54593556 ,4134307 ,96849901 ,1454158 ,48970719 ,10802291 ,63841345 ,4249836 ,23062151 ,-,198713941 ,-,59657458 ,2894583 ,37229926 ,-,329181811 ,761266 ,39612808 ,276492 ,75013292 ,-,30736252 ,-,53515738 ,-,45747995 ,-,56239695 ,-,317828896 ,9933 ,23522906 ,4448176 ,139797928 ,3024017 ,52888213 ,-,359156664 ,-,121435151 ,435668302 ,107471626 ,-,-,-,66018054 ,-,27653230 ,-,35079192 ,-,-,-,25721210 ,-,157301651 ,40042 ,103076219 ,-,15243515 ,329 ,28867663 ,-,463614522 ,-,417937610 ,-,45676912 ,-,61677458 ,-,133895225 ,58586321 ,30197922 ,8026890 ,27069617 
1997/01,3565800750 ,-,445035984 ,-,404803347 ,-,40232637 ,224495 ,149236249 ,141577 ,66192197 ,2595880 ,68083569 ,-,31205508 ,-,23188936 ,-,340140582 ,-,332255241 ,75063 ,7885341 ,-,111903629 ,1026007 ,45729807 ,11141273 ,34283321 ,471914 ,18588961 ,-,723039219 ,23220257 ,406007797 ,-,92557015 ,2550186 ,49410447 ,4427331 ,107788511 ,1252318 ,50311764 ,10453218 ,64860227 ,4170770 ,23105694 ,-,232013112 ,-,65525269 ,4851407 ,42283880 ,-,405350492 ,955412 ,48897246 ,309418 ,89084910 ,-,36813587 ,-,60151754 ,-,58292043 ,-,79829413 ,-,327454867 ,12525 ,35945095 ,4375329 ,118171914 ,3545910 ,56390021 ,-,391371117 ,-,118736173 ,507611173 ,102943937 ,-,-,-,77207525 ,-,31902731 ,-,40251223 ,-,-,-,28003646 ,-,175396639 ,41411 ,109654667 ,-,17060148 ,402 ,35835280 ,-,525998738 ,-,472805356 ,-,53193382 ,-,68539408 ,-,169461030 ,67029916 ,34841541 ,10279360 ,29927392 
1997/02,3309676030 ,-,405073330 ,-,363871540 ,-,41201790 ,181554 ,122864747 ,116737 ,55165993 ,2401438 ,64032374 ,-,28720254 ,-,25515632 ,-,306641401 ,-,299009636 ,75210 ,7631765 ,-,110536825 ,1014940 ,42669001 ,8641298 ,27326560 ,405997 ,16863691 ,-,737467803 ,22936318 ,421906474 ,-,88620270 ,2421112 ,49991400 ,4004838 ,106154194 ,1180031 ,51179465 ,10675056 ,68627520 ,4359891 ,25137760 ,-,213437727 ,-,65024334 ,3593131 ,40691886 ,-,348182142 ,755319 ,41430528 ,296532 ,85885725 ,-,29426284 ,-,51831703 ,-,47880227 ,-,63065691 ,-,316091148 ,8205 ,23541524 ,4023341 ,124248568 ,3045219 ,58466595 ,-,345437797 ,-,112913374 ,424151474 ,98628428 ,-,-,-,52595095 ,-,26484688 ,-,35719164 ,-,-,-,32023537 ,-,133590519 ,32114 ,82998726 ,-,14660574 ,290 ,25390324 ,-,503754163 ,-,447392000 ,-,56362163 ,-,63917651 ,-,163663025 ,59358221 ,32006590 ,8424526 ,28062321 
1997/03,3740037814 ,-,467120855 ,-,419496019 ,-,47624836 ,223189 ,148363023 ,123009 ,57701070 ,2759797 ,74163997 ,-,35474965 ,-,29732307 ,-,322352676 ,-,313636000 ,74646 ,8716676 ,-,111343487 ,967366 ,36724428 ,10456518 ,32686371 ,429516 ,18457298 ,-,694893101 ,21610363 ,369308415 ,-,77532461 ,2380282 ,49161025 ,4358065 ,113923232 ,1457095 ,62317295 ,10988203 ,70533607 ,4426790 ,25568808 ,-,251063667 ,-,71579725 ,3795696 ,55534218 ,-,383063413 ,785912 ,41026983 ,283517 ,89102335 ,-,35657560 ,-,56142691 ,-,64000909 ,-,66142737 ,-,399343556 ,9534 ,22917511 ,4941960 ,166582153 ,3788324 ,80754701 ,-,428494193 ,-,136660036 ,488937171 ,118360337 ,-,-,-,64423143 ,-,31068874 ,-,46093637 ,-,-,-,40655831 ,-,191338277 ,42486 ,110795920 ,-,18107223 ,471 ,48624953 ,-,602368076 ,-,532549493 ,-,69818583 ,-,84644287 ,-,168861798 ,67456045 ,36563006 ,8307025 ,29694451 
